symbol,exchange,market,name,sector_33_code,sector_33_name,scale_category,is_etf,is_reit,is_active
7350.T,1,prime,おきなわフィナンシャルグループ,7050,銀行業,TOPIX Small 1,false,false,true
7366.T,1,prime,ＬＩＴＡＬＩＣＯ,9050,サービス業,TOPIX Small 2,false,false,true
7380.T,1,prime,十六フィナンシャルグループ,7050,銀行業,TOPIX Small 1,false,false,true
7381.T,1,prime,ＣＣＩグループ,7050,銀行業,TOPIX Small 1,false,false,true
7383.T,1,prime,ネットプロテクションズホールディングス,7200,その他金融業,TOPIX Small 1,false,false,true
7384.T,1,prime,プロクレアホールディングス,7050,銀行業,TOPIX Small 2,false,false,true
7388.T,1,prime,ＦＰパートナー,7150,保険業,TOPIX Small 2,false,false,true
7389.T,1,prime,あいちフィナンシャルグループ,7050,銀行業,TOPIX Small 1,false,false,true
7414.T,1,prime,小野建,6050,卸売業,TOPIX Small 2,false,false,true
7419.T,1,prime,ノジマ,6100,小売業,TOPIX Small 1,false,false,true
7421.T,1,prime,カッパ・クリエイト,6100,小売業,TOPIX Small 1,false,false,true
7433.T,1,prime,伯東,6050,卸売業,TOPIX Small 1,false,false,true
7438.T,1,prime,コンドーテック,6050,卸売業,TOPIX Small 2,false,false,true
7447.T,1,prime,ナガイレーベン,6050,卸売業,TOPIX Small 2,false,false,true
7453.T,1,prime,良品計画,6100,小売業,TOPIX Mid400,false,false,true
7456.T,1,prime,松田産業,6050,卸売業,TOPIX Small 1,false,false,true
7458.T,1,prime,第一興商,6050,卸売業,TOPIX Mid400,false,false,true
7459.T,1,prime,メディパルホールディングス,6050,卸売業,TOPIX Mid400,false,false,true
7466.T,1,prime,ＳＰＫ,6050,卸売業,TOPIX Small 2,false,false,true
7475.T,1,prime,アルビス,6100,小売業,TOPIX Small 2,false,false,true
7476.T,1,prime,アズワン,6050,卸売業,TOPIX Mid400,false,false,true
7482.T,1,prime,シモジマ,6050,卸売業,TOPIX Small 2,false,false,true
7483.T,1,prime,ドウシシャ,6050,卸売業,TOPIX Small 2,false,false,true
7504.T,1,prime,高速,6050,卸売業,TOPIX Small 2,false,false,true
7508.T,1,prime,Ｇ‐７ホールディングス,6100,小売業,TOPIX Small 2,false,false,true
7510.T,1,prime,たけびし,6050,卸売業,TOPIX Small 2,false,false,true
7513.T,1,prime,コジマ,6100,小売業,TOPIX Small 1,false,false,true
7516.T,1,prime,コーナン商事,6100,小売業,TOPIX Small 1,false,false,true
7520.T,1,prime,エコス,6100,小売業,TOPIX Small 2,false,false,true
7522.T,1,prime,ワタミ,6100,小売業,TOPIX Small 2,false,false,true
7525.T,1,prime,リックス,6050,卸売業,TOPIX Small 2,false,false,true
7532.T,1,prime,パン・パシフィック・インターナショナルホールディングス,6100,小売業,TOPIX Mid400,false,false,true
7537.T,1,prime,丸文,6050,卸売業,TOPIX Small 2,false,false,true
7545.T,1,prime,西松屋チェーン,6100,小売業,TOPIX Small 1,false,false,true
7550.T,1,prime,ゼンショーホールディングス,6100,小売業,TOPIX Mid400,false,false,true
7552.T,1,prime,ハピネット,6050,卸売業,TOPIX Small 1,false,false,true
7554.T,1,prime,幸楽苑,6100,小売業,TOPIX Small 2,false,false,true
7575.T,1,prime,日本ライフライン,6050,卸売業,TOPIX Small 1,false,false,true
7581.T,1,prime,サイゼリヤ,6100,小売業,TOPIX Small 1,false,false,true
7593.T,1,prime,ＶＴホールディングス,6100,小売業,TOPIX Small 1,false,false,true
7595.T,1,prime,アルゴグラフィックス,5250,情報・通信業,TOPIX Small 1,false,false,true
7596.T,1,prime,魚力,6100,小売業,TOPIX Small 2,false,false,true
7599.T,1,prime,ＩＤＯＭ,6050,卸売業,TOPIX Small 1,false,false,true
7600.T,1,prime,日本エム・ディ・エム,3750,精密機器,TOPIX Small 2,false,false,true
7606.T,1,prime,ユナイテッドアローズ,6100,小売業,TOPIX Small 1,false,false,true
7607.T,1,prime,進和,6050,卸売業,TOPIX Small 2,false,false,true
7609.T,1,prime,ダイトロン,6050,卸売業,TOPIX Small 2,false,false,true
7611.T,1,prime,ハイデイ日高,6100,小売業,TOPIX Small 1,false,false,true
7613.T,1,prime,シークス,6050,卸売業,TOPIX Small 1,false,false,true
7616.T,1,prime,コロワイド,6100,小売業,TOPIX Mid400,false,false,true
7628.T,1,prime,オーハシテクニカ,6050,卸売業,TOPIX Small 2,false,false,true
7630.T,1,prime,壱番屋,6100,小売業,TOPIX Small 1,false,false,true
7637.T,1,prime,白銅,6050,卸売業,TOPIX Small 2,false,false,true
7649.T,1,prime,スギホールディングス,6100,小売業,TOPIX Mid400,false,false,true
7679.T,1,prime,薬王堂ホールディングス,6100,小売業,TOPIX Small 2,false,false,true
7683.T,1,prime,ダブルエー,6100,小売業,TOPIX Small 2,false,false,true
7701.T,1,prime,島津製作所,3750,精密機器,TOPIX Mid400,false,false,true
7715.T,1,prime,長野計器,3750,精密機器,TOPIX Small 2,false,false,true
7717.T,1,prime,ブイ・テクノロジー,3750,精密機器,TOPIX Small 2,false,false,true
7721.T,1,prime,東京計器,3750,精密機器,TOPIX Small 1,false,false,true
7723.T,1,prime,愛知時計電機,3750,精密機器,TOPIX Small 2,false,false,true
7725.T,1,prime,インターアクション,3750,精密機器,TOPIX Small 2,false,false,true
7729.T,1,prime,東京精密,3750,精密機器,TOPIX Mid400,false,false,true
7730.T,1,prime,マニー,3750,精密機器,TOPIX Small 1,false,false,true
7731.T,1,prime,ニコン,3750,精密機器,TOPIX Mid400,false,false,true
7733.T,1,prime,オリンパス,3750,精密機器,TOPIX Large70,false,false,true
7734.T,1,prime,理研計器,3750,精密機器,TOPIX Small 1,false,false,true
7735.T,1,prime,ＳＣＲＥＥＮホールディングス,3650,電気機器,TOPIX Mid400,false,false,true
7740.T,1,prime,タムロン,3750,精密機器,TOPIX Small 1,false,false,true
7741.T,1,prime,ＨＯＹＡ,3750,精密機器,TOPIX Core30,false,false,true
7744.T,1,prime,ノーリツ鋼機,3750,精密機器,TOPIX Small 1,false,false,true
7745.T,1,prime,Ａ＆Ｄホロンホールディングス,3750,精密機器,TOPIX Small 1,false,false,true
7747.T,1,prime,朝日インテック,3750,精密機器,TOPIX Mid400,false,false,true
7751.T,1,prime,キヤノン,3650,電気機器,TOPIX Large70,false,false,true
7752.T,1,prime,リコー,3650,電気機器,TOPIX Mid400,false,false,true
7762.T,1,prime,シチズン時計,3750,精密機器,TOPIX Small 1,false,false,true
7769.T,1,prime,リズム,3750,精密機器,-,false,false,true
7780.T,1,prime,メニコン,3750,精密機器,TOPIX Small 1,false,false,true
7818.T,1,prime,トランザクション,3800,その他製品,TOPIX Small 2,false,false,true
7820.T,1,prime,ニホンフラッシュ,3800,その他製品,TOPIX Small 2,false,false,true
7821.T,1,prime,前田工繊,3800,その他製品,TOPIX Small 1,false,false,true
7826.T,1,prime,フルヤ金属,3800,その他製品,TOPIX Small 1,false,false,true
7832.T,1,prime,バンダイナムコホールディングス,3800,その他製品,TOPIX Large70,false,false,true
7839.T,1,prime,ＳＨＯＥＩ,3800,その他製品,TOPIX Small 1,false,false,true
7840.T,1,prime,フランスベッドホールディングス,3800,その他製品,TOPIX Small 2,false,false,true
7844.T,1,prime,マーベラス,5250,情報・通信業,TOPIX Small 2,false,false,true
7846.T,1,prime,パイロットコーポレーション,3800,その他製品,TOPIX Mid400,false,false,true
7856.T,1,prime,萩原工業,3800,その他製品,TOPIX Small 2,false,false,true
7860.T,1,prime,エイベックス,5250,情報・通信業,TOPIX Small 1,false,false,true
7864.T,1,prime,フジシールインターナショナル,3800,その他製品,TOPIX Small 1,false,false,true
7867.T,1,prime,タカラトミー,3800,その他製品,TOPIX Mid400,false,false,true
7868.T,1,prime,広済堂ホールディングス,3800,その他製品,TOPIX Small 2,false,false,true
7874.T,1,prime,レック,3200,化学,TOPIX Small 2,false,false,true
7888.T,1,prime,三光合成,3200,化学,TOPIX Small 2,false,false,true
7893.T,1,prime,プロネクサス,3800,その他製品,TOPIX Small 2,false,false,true
7911.T,1,prime,ＴＯＰＰＡＮホールディングス,3800,その他製品,TOPIX Mid400,false,false,true
7912.T,1,prime,大日本印刷,3800,その他製品,TOPIX Mid400,false,false,true
7914.T,1,prime,共同印刷,3800,その他製品,TOPIX Small 2,false,false,true
7915.T,1,prime,ＮＩＳＳＨＡ,3800,その他製品,TOPIX Small 1,false,false,true
7917.T,1,prime,ＺＡＣＲＯＳ,3200,化学,TOPIX Small 2,false,false,true
7921.T,1,prime,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,3800,その他製品,TOPIX Small 2,false,false,true
7925.T,1,prime,前澤化成工業,3200,化学,TOPIX Small 2,false,false,true
7931.T,1,prime,未来工業,3200,化学,TOPIX Small 2,false,false,true
7936.T,1,prime,アシックス,3800,その他製品,TOPIX Large70,false,false,true
7942.T,1,prime,ＪＳＰ,3200,化学,TOPIX Small 2,false,false,true
7943.T,1,prime,ニチハ,3400,ガラス・土石製品,TOPIX Small 1,false,false,true
7944.T,1,prime,ローランド,3800,その他製品,TOPIX Small 1,false,false,true
7947.T,1,prime,エフピコ,3200,化学,TOPIX Small 1,false,false,true
7949.T,1,prime,小松ウオール工業,3800,その他製品,TOPIX Small 2,false,false,true
7951.T,1,prime,ヤマハ,3800,その他製品,TOPIX Mid400,false,false,true
7952.T,1,prime,河合楽器製作所,3800,その他製品,TOPIX Small 2,false,false,true
7955.T,1,prime,クリナップ,3800,その他製品,TOPIX Small 2,false,false,true
7956.T,1,prime,ピジョン,3800,その他製品,TOPIX Mid400,false,false,true
7962.T,1,prime,キングジム,3800,その他製品,TOPIX Small 2,false,false,true
7965.T,1,prime,象印マホービン,3650,電気機器,TOPIX Small 1,false,false,true
7966.T,1,prime,リンテック,3800,その他製品,TOPIX Small 1,false,false,true
7970.T,1,prime,信越ポリマー,3200,化学,TOPIX Small 1,false,false,true
7972.T,1,prime,イトーキ,3800,その他製品,TOPIX Small 1,false,false,true
7974.T,1,prime,任天堂,3800,その他製品,TOPIX Core30,false,false,true
7976.T,1,prime,三菱鉛筆,3800,その他製品,TOPIX Small 1,false,false,true
7979.T,1,prime,松風,3750,精密機器,TOPIX Small 2,false,false,true
7981.T,1,prime,タカラスタンダード,3800,その他製品,TOPIX Small 1,false,false,true
7984.T,1,prime,コクヨ,3800,その他製品,TOPIX Mid400,false,false,true
7988.T,1,prime,ニフコ,3200,化学,TOPIX Mid400,false,false,true
7989.T,1,prime,立川ブラインド工業,3550,金属製品,TOPIX Small 2,false,false,true
7990.T,1,prime,グローブライド,3800,その他製品,TOPIX Small 1,false,false,true
7994.T,1,prime,オカムラ,3800,その他製品,TOPIX Small 1,false,false,true
7995.T,1,prime,バルカー,3200,化学,TOPIX Small 1,false,false,true
8001.T,1,prime,伊藤忠商事,6050,卸売業,TOPIX Core30,false,false,true
8002.T,1,prime,丸紅,6050,卸売業,TOPIX Large70,false,false,true
8005.T,1,prime,スクロール,6100,小売業,TOPIX Small 2,false,false,true
8007.T,1,prime,高島,6050,卸売業,-,false,false,true
8008.T,1,prime,ヨンドシーホールディングス,6100,小売業,TOPIX Small 1,false,false,true
8011.T,1,prime,三陽商会,3100,繊維製品,TOPIX Small 2,false,false,true
8012.T,1,prime,長瀬産業,6050,卸売業,TOPIX Mid400,false,false,true
8014.T,1,prime,蝶理,6050,卸売業,TOPIX Small 2,false,false,true
8015.T,1,prime,豊田通商,6050,卸売業,TOPIX Large70,false,false,true
8016.T,1,prime,オンワードホールディングス,3100,繊維製品,TOPIX Small 1,false,false,true
8020.T,1,prime,兼松,6050,卸売業,TOPIX Mid400,false,false,true
8022.T,1,prime,美津濃,3800,その他製品,TOPIX Small 1,false,false,true
8031.T,1,prime,三井物産,6050,卸売業,TOPIX Core30,false,false,true
8032.T,1,prime,日本紙パルプ商事,6050,卸売業,TOPIX Small 2,false,false,true
8035.T,1,prime,東京エレクトロン,3650,電気機器,TOPIX Core30,false,false,true
8037.T,1,prime,カメイ,6050,卸売業,TOPIX Small 2,false,false,true
8043.T,1,prime,スターゼン,6050,卸売業,TOPIX Small 2,false,false,true
8050.T,1,prime,セイコーグループ,3750,精密機器,TOPIX Small 1,false,false,true
8051.T,1,prime,山善,6050,卸売業,TOPIX Small 1,false,false,true
8052.T,1,prime,椿本興業,6050,卸売業,TOPIX Small 2,false,false,true
8053.T,1,prime,住友商事,6050,卸売業,TOPIX Large70,false,false,true
8056.T,1,prime,ＢＩＰＲＯＧＹ,5250,情報・通信業,TOPIX Mid400,false,false,true
8057.T,1,prime,内田洋行,6050,卸売業,TOPIX Small 1,false,false,true
8058.T,1,prime,三菱商事,6050,卸売業,TOPIX Core30,false,false,true
8059.T,1,prime,第一実業,6050,卸売業,TOPIX Small 2,false,false,true
8060.T,1,prime,キヤノンマーケティングジャパン,6050,卸売業,TOPIX Mid400,false,false,true
8061.T,1,prime,西華産業,6050,卸売業,TOPIX Small 1,false,false,true
8065.T,1,prime,佐藤商事,6050,卸売業,TOPIX Small 2,false,false,true
8070.T,1,prime,東京産業,6050,卸売業,TOPIX Small 2,false,false,true
8074.T,1,prime,ＹＵＡＳＡ,6050,卸売業,TOPIX Small 1,false,false,true
8075.T,1,prime,神鋼商事,6050,卸売業,TOPIX Small 2,false,false,true
8078.T,1,prime,阪和興業,6050,卸売業,TOPIX Small 1,false,false,true
8079.T,1,prime,正栄食品工業,6050,卸売業,TOPIX Small 1,false,false,true
8081.T,1,prime,カナデン,6050,卸売業,TOPIX Small 2,false,false,true
8084.T,1,prime,ＲＹＯＤＥＮ,6050,卸売業,TOPIX Small 2,false,false,true
8086.T,1,prime,ニプロ,3750,精密機器,TOPIX Mid400,false,false,true
8088.T,1,prime,岩谷産業,6050,卸売業,TOPIX Mid400,false,false,true
8091.T,1,prime,ニチモウ,6050,卸売業,-,false,false,true
8093.T,1,prime,極東貿易,6050,卸売業,TOPIX Small 2,false,false,true
8095.T,1,prime,アステナホールディングス,6050,卸売業,TOPIX Small 2,false,false,true
8097.T,1,prime,三愛オブリ,6050,卸売業,TOPIX Small 1,false,false,true
8098.T,1,prime,稲畑産業,6050,卸売業,TOPIX Small 1,false,false,true
8101.T,1,prime,ＧＳＩクレオス,6050,卸売業,TOPIX Small 2,false,false,true
8103.T,1,prime,明和産業,6050,卸売業,TOPIX Small 2,false,false,true
8111.T,1,prime,ゴールドウイン,3100,繊維製品,TOPIX Mid400,false,false,true
8113.T,1,prime,ユニ・チャーム,3200,化学,TOPIX Large70,false,false,true
8125.T,1,prime,ワキタ,6050,卸売業,TOPIX Small 1,false,false,true
8129.T,1,prime,東邦ホールディングス,6050,卸売業,TOPIX Mid400,false,false,true
8130.T,1,prime,サンゲツ,6050,卸売業,TOPIX Small 1,false,false,true
8132.T,1,prime,シナネンホールディングス,6050,卸売業,TOPIX Small 2,false,false,true
8133.T,1,prime,伊藤忠エネクス,6050,卸売業,TOPIX Small 1,false,false,true
8136.T,1,prime,サンリオ,6050,卸売業,TOPIX Mid400,false,false,true
8137.T,1,prime,サンワテクノス,6050,卸売業,TOPIX Small 2,false,false,true
8141.T,1,prime,新光商事,6050,卸売業,TOPIX Small 2,false,false,true
8142.T,1,prime,トーホー,6050,卸売業,TOPIX Small 2,false,false,true
8150.T,1,prime,三信電気,6050,卸売業,TOPIX Small 2,false,false,true
8151.T,1,prime,東陽テクニカ,6050,卸売業,TOPIX Small 2,false,false,true
8153.T,1,prime,モスフードサービス,6050,卸売業,TOPIX Small 1,false,false,true
8154.T,1,prime,加賀電子,6050,卸売業,TOPIX Small 1,false,false,true
8157.T,1,prime,都築電気,5250,情報・通信業,TOPIX Small 2,false,false,true
8158.T,1,prime,ソーダニッカ,6050,卸売業,TOPIX Small 2,false,false,true
8159.T,1,prime,立花エレテック,6050,卸売業,TOPIX Small 2,false,false,true
8160.T,1,prime,木曽路,6100,小売業,TOPIX Small 1,false,false,true
8163.T,1,prime,ＳＲＳホールディングス,6100,小売業,TOPIX Small 2,false,false,true
8167.T,1,prime,リテールパートナーズ,6100,小売業,TOPIX Small 2,false,false,true
8173.T,1,prime,Ｊｏｓｈｉｎ,6100,小売業,TOPIX Small 1,false,false,true
8174.T,1,prime,日本瓦斯,6100,小売業,TOPIX Mid400,false,false,true
8179.T,1,prime,ロイヤルホールディングス,6100,小売業,TOPIX Small 1,false,false,true
8185.T,1,prime,チヨダ,6100,小売業,TOPIX Small 2,false,false,true
8194.T,1,prime,ライフコーポレーション,6100,小売業,TOPIX Small 1,false,false,true
8200.T,1,prime,リンガーハット,6100,小売業,TOPIX Small 1,false,false,true
8203.T,1,prime,ＭｒＭａｘＨＤ,6100,小売業,TOPIX Small 2,false,false,true
8214.T,1,prime,ＡＯＫＩホールディングス,6100,小売業,TOPIX Small 1,false,false,true
8217.T,1,prime,オークワ,6100,小売業,TOPIX Small 2,false,false,true
8218.T,1,prime,コメリ,6100,小売業,TOPIX Small 1,false,false,true
8219.T,1,prime,青山商事,6100,小売業,TOPIX Small 1,false,false,true
8227.T,1,prime,しまむら,6100,小売業,TOPIX Mid400,false,false,true
8233.T,1,prime,高島屋,6100,小売業,TOPIX Mid400,false,false,true
8237.T,1,prime,松屋,6100,小売業,TOPIX Small 1,false,false,true
8242.T,1,prime,エイチ・ツー・オー　リテイリング,6100,小売業,TOPIX Mid400,false,false,true
8252.T,1,prime,丸井グループ,6100,小売業,TOPIX Mid400,false,false,true
8253.T,1,prime,クレディセゾン,7200,その他金融業,TOPIX Mid400,false,false,true
8255.T,1,prime,アクシアル　リテイリング,6100,小売業,TOPIX Small 2,false,false,true
8267.T,1,prime,イオン,6100,小売業,TOPIX Large70,false,false,true
8273.T,1,prime,イズミ,6100,小売業,TOPIX Small 1,false,false,true
8276.T,1,prime,平和堂,6100,小売業,TOPIX Small 1,false,false,true
8278.T,1,prime,フジ,6100,小売業,TOPIX Small 1,false,false,true
8281.T,1,prime,ゼビオホールディングス,6100,小売業,TOPIX Small 1,false,false,true
8282.T,1,prime,ケーズホールディングス,6100,小売業,TOPIX Mid400,false,false,true
8283.T,1,prime,ＰＡＬＴＡＣ,6050,卸売業,TOPIX Mid400,false,false,true
8303.T,1,prime,ＳＢＩ新生銀行,7050,銀行業,TOPIX Mid400,false,false,true
8304.T,1,prime,あおぞら銀行,7050,銀行業,TOPIX Mid400,false,false,true
8306.T,1,prime,三菱ＵＦＪフィナンシャル・グループ,7050,銀行業,TOPIX Core30,false,false,true
8308.T,1,prime,りそなホールディングス,7050,銀行業,TOPIX Large70,false,false,true
8309.T,1,prime,三井住友トラストグループ,7050,銀行業,TOPIX Large70,false,false,true
8316.T,1,prime,三井住友フィナンシャルグループ,7050,銀行業,TOPIX Core30,false,false,true
8331.T,1,prime,千葉銀行,7050,銀行業,TOPIX Mid400,false,false,true
8334.T,1,prime,群馬銀行,7050,銀行業,TOPIX Mid400,false,false,true
8336.T,1,prime,武蔵野銀行,7050,銀行業,TOPIX Small 1,false,false,true
8337.T,1,prime,千葉興業銀行,7050,銀行業,TOPIX Small 1,false,false,true
8338.T,1,prime,筑波銀行,7050,銀行業,TOPIX Small 2,false,false,true
8341.T,1,prime,七十七銀行,7050,銀行業,TOPIX Mid400,false,false,true
8343.T,1,prime,秋田銀行,7050,銀行業,TOPIX Small 2,false,false,true
8344.T,1,prime,山形銀行,7050,銀行業,TOPIX Small 2,false,false,true
8345.T,1,prime,岩手銀行,7050,銀行業,TOPIX Small 2,false,false,true
8346.T,1,prime,東邦銀行,7050,銀行業,TOPIX Small 1,false,false,true
8354.T,1,prime,ふくおかフィナンシャルグループ,7050,銀行業,TOPIX Mid400,false,false,true
8358.T,1,prime,スルガ銀行,7050,銀行業,TOPIX Small 1,false,false,true
8359.T,1,prime,八十二長野銀行,7050,銀行業,TOPIX Mid400,false,false,true
8360.T,1,prime,山梨中央銀行,7050,銀行業,TOPIX Small 1,false,false,true
8361.T,1,prime,大垣共立銀行,7050,銀行業,TOPIX Small 1,false,false,true
8362.T,1,prime,福井銀行,7050,銀行業,TOPIX Small 2,false,false,true
8364.T,1,prime,清水銀行,7050,銀行業,TOPIX Small 2,false,false,true
8366.T,1,prime,滋賀銀行,7050,銀行業,TOPIX Small 1,false,false,true
8367.T,1,prime,南都銀行,7050,銀行業,TOPIX Small 1,false,false,true
8368.T,1,prime,百五銀行,7050,銀行業,TOPIX Small 1,false,false,true
8370.T,1,prime,紀陽銀行,7050,銀行業,TOPIX Small 1,false,false,true
8377.T,1,prime,ほくほくフィナンシャルグループ,7050,銀行業,TOPIX Mid400,false,false,true
8381.T,1,prime,山陰合同銀行,7050,銀行業,TOPIX Small 1,false,false,true
8386.T,1,prime,百十四銀行,7050,銀行業,TOPIX Small 1,false,false,true
8387.T,1,prime,四国銀行,7050,銀行業,TOPIX Small 2,false,false,true
8388.T,1,prime,阿波銀行,7050,銀行業,TOPIX Small 1,false,false,true
8392.T,1,prime,大分銀行,7050,銀行業,TOPIX Small 2,false,false,true
8393.T,1,prime,宮崎銀行,7050,銀行業,TOPIX Small 2,false,false,true
8395.T,1,prime,佐賀銀行,7050,銀行業,TOPIX Small 2,false,false,true
8399.T,1,prime,琉球銀行,7050,銀行業,TOPIX Small 1,false,false,true
8410.T,1,prime,セブン銀行,7050,銀行業,TOPIX Mid400,false,false,true
8411.T,1,prime,みずほフィナンシャルグループ,7050,銀行業,TOPIX Core30,false,false,true
8418.T,1,prime,山口フィナンシャルグループ,7050,銀行業,TOPIX Mid400,false,false,true
8424.T,1,prime,芙蓉総合リース,7200,その他金融業,TOPIX Mid400,false,false,true
8425.T,1,prime,みずほリース,7200,その他金融業,TOPIX Small 1,false,false,true
8439.T,1,prime,東京センチュリー,7200,その他金融業,TOPIX Mid400,false,false,true
8473.T,1,prime,ＳＢＩホールディングス,7100,証券、商品先物取引業,TOPIX Mid400,false,false,true
8511.T,1,prime,日本証券金融,7200,その他金融業,TOPIX Small 1,false,false,true
8522.T,1,prime,名古屋銀行,7050,銀行業,TOPIX Small 1,false,false,true
8524.T,1,prime,北洋銀行,7050,銀行業,TOPIX Small 1,false,false,true
8541.T,1,prime,愛媛銀行,7050,銀行業,TOPIX Small 2,false,false,true
8544.T,1,prime,京葉銀行,7050,銀行業,TOPIX Small 1,false,false,true
8550.T,1,prime,栃木銀行,7050,銀行業,TOPIX Small 2,false,false,true
8551.T,1,prime,北日本銀行,7050,銀行業,TOPIX Small 2,false,false,true
8558.T,1,prime,東和銀行,7050,銀行業,TOPIX Small 2,false,false,true
8566.T,1,prime,リコーリース,7200,その他金融業,TOPIX Small 1,false,false,true
8570.T,1,prime,イオンフィナンシャルサービス,7200,その他金融業,TOPIX Mid400,false,false,true
8584.T,1,prime,ジャックス,7200,その他金融業,TOPIX Small 1,false,false,true
8585.T,1,prime,オリエントコーポレーション,7200,その他金融業,TOPIX Small 1,false,false,true
8591.T,1,prime,オリックス,7200,その他金融業,TOPIX Large70,false,false,true
8593.T,1,prime,三菱ＨＣキャピタル,7200,その他金融業,TOPIX Mid400,false,false,true
8595.T,1,prime,ジャフコ　グループ,7100,証券、商品先物取引業,TOPIX Mid400,false,false,true
8600.T,1,prime,トモニホールディングス,7050,銀行業,TOPIX Small 1,false,false,true
8601.T,1,prime,大和証券グループ本社,7100,証券、商品先物取引業,TOPIX Mid400,false,false,true
8604.T,1,prime,野村ホールディングス,7100,証券、商品先物取引業,TOPIX Large70,false,false,true
8609.T,1,prime,岡三証券グループ,7100,証券、商品先物取引業,TOPIX Small 1,false,false,true
8613.T,1,prime,丸三証券,7100,証券、商品先物取引業,TOPIX Small 1,false,false,true
8614.T,1,prime,東洋証券,7100,証券、商品先物取引業,TOPIX Small 2,false,false,true
8616.T,1,prime,東海東京フィナンシャル・ホールディングス,7100,証券、商品先物取引業,TOPIX Small 1,false,false,true
8622.T,1,prime,水戸証券,7100,証券、商品先物取引業,TOPIX Small 2,false,false,true
8624.T,1,prime,いちよし証券,7100,証券、商品先物取引業,TOPIX Small 2,false,false,true
8628.T,1,prime,松井証券,7100,証券、商品先物取引業,TOPIX Small 1,false,false,true
8630.T,1,prime,ＳＯＭＰＯホールディングス,7150,保険業,TOPIX Large70,false,false,true
8697.T,1,prime,日本取引所グループ,7200,その他金融業,TOPIX Large70,false,false,true
8698.T,1,prime,マネックスグループ,7100,証券、商品先物取引業,TOPIX Small 1,false,false,true
8706.T,1,prime,極東証券,7100,証券、商品先物取引業,TOPIX Small 1,false,false,true
8707.T,1,prime,岩井コスモホールディングス,7100,証券、商品先物取引業,TOPIX Small 1,false,false,true
8708.T,1,prime,アイザワ証券グループ,7100,証券、商品先物取引業,TOPIX Small 2,false,false,true
8713.T,1,prime,フィデアホールディングス,7050,銀行業,TOPIX Small 2,false,false,true
8714.T,1,prime,池田泉州ホールディングス,7050,銀行業,TOPIX Small 1,false,false,true
8715.T,1,prime,アニコム　ホールディングス,7150,保険業,TOPIX Small 1,false,false,true
8725.T,1,prime,ＭＳ＆ＡＤインシュアランスグループホールディングス,7150,保険業,TOPIX Large70,false,false,true
8729.T,1,prime,ソニーフィナンシャルグループ,7150,保険業,TOPIX Core30,false,false,true
8739.T,1,prime,スパークス・グループ,7100,証券、商品先物取引業,TOPIX Small 2,false,false,true
8750.T,1,prime,第一ライフグループ,7150,保険業,TOPIX Large70,false,false,true
8766.T,1,prime,東京海上ホールディングス,7150,保険業,TOPIX Core30,false,false,true
8771.T,1,prime,イー・ギャランティ,7200,その他金融業,TOPIX Small 1,false,false,true
8793.T,1,prime,ＮＥＣキャピタルソリューション,7200,その他金融業,TOPIX Small 2,false,false,true
8795.T,1,prime,Ｔ＆Ｄホールディングス,7150,保険業,TOPIX Mid400,false,false,true
8798.T,1,prime,アドバンスクリエイト,7150,保険業,TOPIX Small 2,false,false,true
8801.T,1,prime,三井不動産,8050,不動産業,TOPIX Large70,false,false,true
8802.T,1,prime,三菱地所,8050,不動産業,TOPIX Large70,false,false,true
8803.T,1,prime,平和不動産,8050,不動産業,TOPIX Small 1,false,false,true
8804.T,1,prime,東京建物,8050,不動産業,TOPIX Mid400,false,false,true
8818.T,1,prime,京阪神ビルディング,8050,不動産業,TOPIX Small 2,false,false,true
8830.T,1,prime,住友不動産,8050,不動産業,TOPIX Large70,false,false,true
8848.T,1,prime,レオパレス２１,8050,不動産業,TOPIX Small 1,false,false,true
8850.T,1,prime,スターツコーポレーション,8050,不動産業,TOPIX Small 1,false,false,true
8860.T,1,prime,フジ住宅,8050,不動産業,TOPIX Small 2,false,false,true
8876.T,1,prime,リログループ,9050,サービス業,TOPIX Mid400,false,false,true
8877.T,1,prime,エスリード,8050,不動産業,TOPIX Small 2,false,false,true
8881.T,1,prime,日神グループホールディングス,8050,不動産業,TOPIX Small 2,false,false,true
8892.T,1,prime,エスコン,8050,不動産業,TOPIX Small 1,false,false,true
8897.T,1,prime,ＭＩＲＡＲＴＨホールディングス,8050,不動産業,TOPIX Small 1,false,false,true
8919.T,1,prime,カチタス,8050,不動産業,TOPIX Small 1,false,false,true
8923.T,1,prime,トーセイ,8050,不動産業,TOPIX Small 1,false,false,true
8934.T,1,prime,サンフロンティア不動産,8050,不動産業,TOPIX Small 1,false,false,true
8935.T,1,prime,ＦＪネクストホールディングス,8050,不動産業,TOPIX Small 2,false,false,true
8999.T,1,prime,グランディハウス,8050,不動産業,TOPIX Small 2,false,false,true
9001.T,1,prime,東武鉄道,5050,陸運業,TOPIX Mid400,false,false,true
9003.T,1,prime,相鉄ホールディングス,5050,陸運業,TOPIX Mid400,false,false,true
9005.T,1,prime,東急,5050,陸運業,TOPIX Mid400,false,false,true
9006.T,1,prime,京浜急行電鉄,5050,陸運業,TOPIX Mid400,false,false,true
9007.T,1,prime,小田急電鉄,5050,陸運業,TOPIX Mid400,false,false,true
9008.T,1,prime,京王電鉄,5050,陸運業,TOPIX Mid400,false,false,true
