symbol,exchange,market,name,sector_33_code,sector_33_name,scale_category,is_etf,is_reit,is_active
3981.T,1,standard,ビーグリー,5250,情報・通信業,-,false,false,true
3985.T,1,standard,テモナ,5250,情報・通信業,-,false,false,true
3986.T,1,standard,ビーブレイクシステムズ,5250,情報・通信業,-,false,false,true
3988.T,1,standard,ＳＹＳホールディングス,5250,情報・通信業,-,false,false,true
3996.T,1,standard,サインポスト,5250,情報・通信業,-,false,false,true
3997.T,1,standard,トレードワークス,5250,情報・通信業,-,false,false,true
4012.T,1,standard,アクシス,5250,情報・通信業,-,false,false,true
4016.T,1,standard,ＭＩＴホールディングス,5250,情報・通信業,-,false,false,true
4026.T,1,standard,神島化学工業,3400,ガラス・土石製品,-,false,false,true
4031.T,1,standard,片倉コープアグリ,3200,化学,-,false,false,true
4040.T,1,standard,南海化学,3200,化学,-,false,false,true
4059.T,1,standard,まぐまぐ,5250,情報・通信業,-,false,false,true
407A.T,1,standard,ＵＮＩＣＯＮホールディングス,2050,建設業,-,false,false,true
4093.T,1,standard,東邦アセチレン,3200,化学,-,false,false,true
4094.T,1,standard,日本化学産業,3200,化学,-,false,false,true
4098.T,1,standard,チタン工業,3200,化学,-,false,false,true
4100.T,1,standard,戸田工業,3200,化学,TOPIX Small 2,false,false,true
4102.T,1,standard,丸尾カルシウム,3200,化学,-,false,false,true
4107.T,1,standard,伊勢化学工業,3200,化学,-,false,false,true
4113.T,1,standard,田岡化学工業,3200,化学,-,false,false,true
4119.T,1,standard,日本ピグメントホールディングス,3200,化学,-,false,false,true
4120.T,1,standard,スガイ化学工業,3200,化学,-,false,false,true
4124.T,1,standard,大阪油化工業,3200,化学,-,false,false,true
4125.T,1,standard,三和油化工業,3200,化学,-,false,false,true
416A.T,1,standard,富士ユナイトホールディングス,6050,卸売業,-,false,false,true
4171.T,1,standard,グローバルインフォメーション,5250,情報・通信業,-,false,false,true
4172.T,1,standard,Ｈｉクラテス,5250,情報・通信業,-,false,false,true
4174.T,1,standard,アピリッツ,5250,情報・通信業,-,false,false,true
4193.T,1,standard,ファブリカホールディングス,5250,情報・通信業,-,false,false,true
4196.T,1,standard,ネオマーケティング,5250,情報・通信業,-,false,false,true
4197.T,1,standard,アスマーク,5250,情報・通信業,-,false,false,true
4198.T,1,standard,テンダ,5250,情報・通信業,-,false,false,true
4222.T,1,standard,児玉化学工業,3200,化学,-,false,false,true
4224.T,1,standard,ロンシール工業,3200,化学,-,false,false,true
4231.T,1,standard,タイガースポリマー,3200,化学,-,false,false,true
4234.T,1,standard,サンエー化研,3200,化学,-,false,false,true
4235.T,1,standard,ウルトラファブリックス・ホールディングス,3200,化学,-,false,false,true
4237.T,1,standard,フジプレアム,3200,化学,-,false,false,true
4238.T,1,standard,ミライアル,3200,化学,-,false,false,true
423A.T,1,standard,ライオン事務器,6050,卸売業,-,false,false,true
4240.T,1,standard,クラスターテクノロジー,3200,化学,-,false,false,true
4241.T,1,standard,アテクト,3200,化学,-,false,false,true
4242.T,1,standard,タカギセイコー,3200,化学,-,false,false,true
4243.T,1,standard,ニックス,3200,化学,-,false,false,true
4245.T,1,standard,ダイキアクシス,3200,化学,-,false,false,true
4247.T,1,standard,ポバール興業,3200,化学,-,false,false,true
4248.T,1,standard,竹本容器,3200,化学,-,false,false,true
4274.T,1,standard,細谷火工,3200,化学,-,false,false,true
4284.T,1,standard,ソルクシーズ,5250,情報・通信業,-,false,false,true
4286.T,1,standard,ＣＬホールディングス,9050,サービス業,TOPIX Small 2,false,false,true
4287.T,1,standard,ジャストプランニング,5250,情報・通信業,-,false,false,true
4288.T,1,standard,アズジェント,5250,情報・通信業,-,false,false,true
428A.T,1,standard,サイプレス・ホールディングス,6100,小売業,-,false,false,true
4293.T,1,standard,セプテーニ・ホールディングス,9050,サービス業,-,false,false,true
4299.T,1,standard,ハイマックス,5250,情報・通信業,TOPIX Small 2,false,false,true
4317.T,1,standard,レイ,9050,サービス業,-,false,false,true
4320.T,1,standard,ＣＥホールディングス,5250,情報・通信業,-,false,false,true
4334.T,1,standard,ユークス,5250,情報・通信業,-,false,false,true
4335.T,1,standard,ＩＰＳホールディングス,5250,情報・通信業,-,false,false,true
4341.T,1,standard,西菱電機,9050,サービス業,-,false,false,true
4346.T,1,standard,ＮＥＸＹＺ．Ｇｒｏｕｐ,7200,その他金融業,-,false,false,true
4347.T,1,standard,ブロードメディア,9050,サービス業,-,false,false,true
4350.T,1,standard,メディカルシステムネットワーク,6100,小売業,TOPIX Small 2,false,false,true
4351.T,1,standard,山田再生系債権回収総合事務所,7200,その他金融業,-,false,false,true
4356.T,1,standard,応用技術,5250,情報・通信業,-,false,false,true
4360.T,1,standard,マナック・ケミカル・パートナーズ,3200,化学,-,false,false,true
4361.T,1,standard,川口化学工業,3200,化学,-,false,false,true
4365.T,1,standard,松本油脂製薬,3200,化学,-,false,false,true
4366.T,1,standard,ダイトーケミックス,3200,化学,-,false,false,true
4367.T,1,standard,広栄化学,3200,化学,-,false,false,true
4382.T,1,standard,ＨＥＲＯＺ,5250,情報・通信業,TOPIX Small 2,false,false,true
4386.T,1,standard,ＳＩＧグループ,5250,情報・通信業,-,false,false,true
4388.T,1,standard,エーアイ,5250,情報・通信業,-,false,false,true
4398.T,1,standard,ブロードバンドセキュリティ,5250,情報・通信業,-,false,false,true
4404.T,1,standard,ミヨシ油脂,3050,食料品,-,false,false,true
4406.T,1,standard,新日本理化,3200,化学,-,false,false,true
4409.T,1,standard,東邦化学工業,3200,化学,-,false,false,true
4420.T,1,standard,イーソル,5250,情報・通信業,TOPIX Small 2,false,false,true
4421.T,1,standard,ディ・アイ・システム,5250,情報・通信業,-,false,false,true
4430.T,1,standard,東海ソフト,5250,情報・通信業,-,false,false,true
4434.T,1,standard,サーバーワークス,5250,情報・通信業,TOPIX Small 2,false,false,true
4439.T,1,standard,東名,5250,情報・通信業,-,false,false,true
4440.T,1,standard,ヴィッツ,5250,情報・通信業,-,false,false,true
4441.T,1,standard,トビラシステムズ,5250,情報・通信業,-,false,false,true
4463.T,1,standard,日華化学,3200,化学,-,false,false,true
4464.T,1,standard,ソフト９９コーポレーション,3200,化学,-,false,false,true
4465.T,1,standard,ニイタカ,3200,化学,-,false,false,true
4491.T,1,standard,コンピューターマネージメント,5250,情報・通信業,-,false,false,true
4492.T,1,standard,ゼネテック,5250,情報・通信業,-,false,false,true
4494.T,1,standard,バリオセキュア,5250,情報・通信業,-,false,false,true
4499.T,1,standard,Ｓｐｅｅｅ,5250,情報・通信業,-,false,false,true
4512.T,1,standard,わかもと製薬,3250,医薬品,-,false,false,true
4524.T,1,standard,森下仁丹,3250,医薬品,-,false,false,true
4531.T,1,standard,有機合成薬品工業,3200,化学,-,false,false,true
4539.T,1,standard,日本ケミファ,3250,医薬品,-,false,false,true
4556.T,1,standard,カイノス,3250,医薬品,-,false,false,true
4558.T,1,standard,中京医薬品,3250,医薬品,-,false,false,true
4595.T,1,standard,ミズホメディー,3250,医薬品,-,false,false,true
4615.T,1,standard,神東塗料,3200,化学,-,false,false,true
4616.T,1,standard,川上塗料,3200,化学,-,false,false,true
4619.T,1,standard,日本特殊塗料,3200,化学,-,false,false,true
4620.T,1,standard,藤倉化成,3200,化学,TOPIX Small 2,false,false,true
4623.T,1,standard,アサヒペン,3200,化学,-,false,false,true
4624.T,1,standard,イサム塗料,3200,化学,-,false,false,true
4625.T,1,standard,アトミクス,3200,化学,-,false,false,true
4627.T,1,standard,ナトコ,3200,化学,-,false,false,true
4628.T,1,standard,エスケー化研,3200,化学,-,false,false,true
4629.T,1,standard,大伸化学,3200,化学,-,false,false,true
4635.T,1,standard,東京インキ,3200,化学,-,false,false,true
463A.T,1,standard,インテリックスホールディングス,8050,不動産業,-,false,false,true
4642.T,1,standard,オリジナル設計,9050,サービス業,-,false,false,true
4644.T,1,standard,イマジニア,5250,情報・通信業,-,false,false,true
4645.T,1,standard,市進ホールディングス,9050,サービス業,-,false,false,true
4650.T,1,standard,ＳＤエンターテイメント,9050,サービス業,-,false,false,true
4651.T,1,standard,サニックスホールディングス,9050,サービス業,TOPIX Small 2,false,false,true
4657.T,1,standard,環境管理センター,9050,サービス業,-,false,false,true
4659.T,1,standard,エイジス,9050,サービス業,-,false,false,true
4664.T,1,standard,アール・エス・シー,9050,サービス業,-,false,false,true
4667.T,1,standard,アイサンテクノロジー,5250,情報・通信業,-,false,false,true
4671.T,1,standard,ファルコホールディングス,9050,サービス業,TOPIX Small 2,false,false,true
4673.T,1,standard,川崎地質,9050,サービス業,-,false,false,true
4678.T,1,standard,秀英予備校,9050,サービス業,-,false,false,true
4679.T,1,standard,田谷,9050,サービス業,-,false,false,true
4685.T,1,standard,菱友システムズ,5250,情報・通信業,-,false,false,true
4691.T,1,standard,ワシントンホテル,9050,サービス業,-,false,false,true
4705.T,1,standard,クリップコーポレーション,9050,サービス業,-,false,false,true
4707.T,1,standard,キタック,9050,サービス業,-,false,false,true
4712.T,1,standard,ＫｅｙＨｏｌｄｅｒ,9050,サービス業,-,false,false,true
4716.T,1,standard,日本オラクル,5250,情報・通信業,TOPIX Mid400,false,false,true
4720.T,1,standard,城南進学研究社,9050,サービス業,-,false,false,true
4728.T,1,standard,トーセ,5250,情報・通信業,-,false,false,true
4735.T,1,standard,京進,9050,サービス業,-,false,false,true
4736.T,1,standard,日本ラッド,5250,情報・通信業,-,false,false,true
4746.T,1,standard,東計電算,5250,情報・通信業,TOPIX Small 2,false,false,true
4750.T,1,standard,ダイサン,9050,サービス業,-,false,false,true
4752.T,1,standard,昭和システムエンジニアリング,5250,情報・通信業,-,false,false,true
4754.T,1,standard,トスネット,9050,サービス業,-,false,false,true
475A.T,1,standard,ギミック,9050,サービス業,-,false,false,true
4760.T,1,standard,アルファ,9050,サービス業,-,false,false,true
4761.T,1,standard,さくらケーシーエス,5250,情報・通信業,-,false,false,true
4762.T,1,standard,エックスネット,5250,情報・通信業,-,false,false,true
4766.T,1,standard,ピーエイ,9050,サービス業,-,false,false,true
4767.T,1,standard,テー・オー・ダブリュー,9050,サービス業,TOPIX Small 2,false,false,true
4769.T,1,standard,ＩＣ,5250,情報・通信業,-,false,false,true
476A.T,1,standard,辻・本郷ＩＴコンサルティング,5250,情報・通信業,-,false,false,true
4771.T,1,standard,エフアンドエム,9050,サービス業,-,false,false,true
4777.T,1,standard,ガーラ,5250,情報・通信業,-,false,false,true
4783.T,1,standard,ＮＣＤ,5250,情報・通信業,-,false,false,true
4800.T,1,standard,オリコン,5250,情報・通信業,-,false,false,true
4814.T,1,standard,ネクストウェア,5250,情報・通信業,-,false,false,true
4816.T,1,standard,東映アニメーション,5250,情報・通信業,-,false,false,true
4829.T,1,standard,日本エンタープライズ,5250,情報・通信業,-,false,false,true
4832.T,1,standard,ＪＦＥシステムズ,5250,情報・通信業,-,false,false,true
4838.T,1,standard,スペースシャワーＳＫＩＹＡＫＩホールディングス,5250,情報・通信業,-,false,false,true
483A.T,1,standard,テラテクノロジー,5250,情報・通信業,-,false,false,true
4840.T,1,standard,トライアイズ,9050,サービス業,-,false,false,true
4845.T,1,standard,スカラ,5250,情報・通信業,TOPIX Small 2,false,false,true
4880.T,1,standard,セルソース,3250,医薬品,TOPIX Small 2,false,false,true
4885.T,1,standard,室町ケミカル,3250,医薬品,-,false,false,true
4918.T,1,standard,アイビー化粧品,3200,化学,-,false,false,true
4920.T,1,standard,日本色材工業研究所,3200,化学,-,false,false,true
4925.T,1,standard,ハーバー研究所,3200,化学,-,false,false,true
4926.T,1,standard,シーボン,3200,化学,-,false,false,true
4929.T,1,standard,アジュバンホールディングス,3200,化学,-,false,false,true
4932.T,1,standard,アルマード,3200,化学,-,false,false,true
4935.T,1,standard,リベルタ,3200,化学,-,false,false,true
4936.T,1,standard,アクシージア,3200,化学,TOPIX Small 2,false,false,true
4960.T,1,standard,ケミプロ化成,3200,化学,-,false,false,true
4966.T,1,standard,上村工業,3200,化学,-,false,false,true
4970.T,1,standard,東洋合成工業,3200,化学,-,false,false,true
4972.T,1,standard,綜研化学,3200,化学,-,false,false,true
4976.T,1,standard,東洋ドライルーブ,3200,化学,-,false,false,true
4977.T,1,standard,新田ゼラチン,3200,化学,-,false,false,true
4979.T,1,standard,ＯＡＴアグリオ,3200,化学,TOPIX Small 2,false,false,true
4990.T,1,standard,昭和化学工業,3200,化学,-,false,false,true
4992.T,1,standard,北興化学工業,3200,化学,TOPIX Small 2,false,false,true
4994.T,1,standard,大成ラミックグループ,3200,化学,TOPIX Small 2,false,false,true
4998.T,1,standard,フマキラー,3200,化学,-,false,false,true
500A.T,1,standard,ＴＯブックス,5250,情報・通信業,-,false,false,true
5010.T,1,standard,日本精蝋,3300,石油・石炭製品,-,false,false,true
5013.T,1,standard,ユシロ,3300,石油・石炭製品,TOPIX Small 2,false,false,true
5015.T,1,standard,ビーピー・カストロール,3300,石油・石炭製品,-,false,false,true
5018.T,1,standard,ＭＯＲＥＳＣＯ,3300,石油・石炭製品,-,false,false,true
505A.T,1,standard,ギークリー,9050,サービス業,-,false,false,true
5071.T,1,standard,ヴィス,9050,サービス業,-,false,false,true
5078.T,1,standard,セレコーポレーション,2050,建設業,-,false,false,true
5079.T,1,standard,ノバック,2050,建設業,-,false,false,true
5103.T,1,standard,昭和ホールディングス,3350,ゴム製品,-,false,false,true
5133.T,1,standard,テリロジーホールディングス,5250,情報・通信業,-,false,false,true
5161.T,1,standard,西川ゴム工業,3350,ゴム製品,-,false,false,true
5162.T,1,standard,朝日ラバー,3350,ゴム製品,-,false,false,true
5184.T,1,standard,ニチリン,3350,ゴム製品,-,false,false,true
5187.T,1,standard,クリエートメディック,3750,精密機器,-,false,false,true
5189.T,1,standard,櫻護謨,3350,ゴム製品,-,false,false,true
5194.T,1,standard,相模ゴム工業,3350,ゴム製品,-,false,false,true
5199.T,1,standard,不二ラテックス,3350,ゴム製品,-,false,false,true
5204.T,1,standard,石塚硝子,3400,ガラス・土石製品,-,false,false,true
5210.T,1,standard,日本山村硝子,3400,ガラス・土石製品,-,false,false,true
5216.T,1,standard,倉元製作所,3400,ガラス・土石製品,-,false,false,true
5218.T,1,standard,オハラ,3400,ガラス・土石製品,TOPIX Small 2,false,false,true
5237.T,1,standard,ノザワ,3400,ガラス・土石製品,-,false,false,true
5250.T,1,standard,ＧＭＯプライム・ストラテジー,5250,情報・通信業,-,false,false,true
5257.T,1,standard,ノバシステム,5250,情報・通信業,-,false,false,true
5271.T,1,standard,トーヨーアサノ,3400,ガラス・土石製品,-,false,false,true
5273.T,1,standard,三谷セキサン,3400,ガラス・土石製品,TOPIX Small 2,false,false,true
5279.T,1,standard,日本興業,3400,ガラス・土石製品,-,false,false,true
5280.T,1,standard,ヨシコン,8050,不動産業,-,false,false,true
5282.T,1,standard,ジオスター,3400,ガラス・土石製品,-,false,false,true
5283.T,1,standard,高見澤,6050,卸売業,-,false,false,true
5284.T,1,standard,ヤマウホールディングス,3400,ガラス・土石製品,-,false,false,true
5285.T,1,standard,ヤマックス,3400,ガラス・土石製品,-,false,false,true
5287.T,1,standard,イトーヨーギョー,3400,ガラス・土石製品,-,false,false,true
5290.T,1,standard,ベルテクスコーポレーション,3400,ガラス・土石製品,-,false,false,true
5304.T,1,standard,ＳＥＣカーボン,3400,ガラス・土石製品,-,false,false,true
5337.T,1,standard,ダントーホールディングス,3400,ガラス・土石製品,-,false,false,true
5341.T,1,standard,ＡＳＡＨＩ　ＥＩＴＯホールディングス,3400,ガラス・土石製品,-,false,false,true
5355.T,1,standard,日本坩堝,3400,ガラス・土石製品,-,false,false,true
5356.T,1,standard,美濃窯業,3400,ガラス・土石製品,-,false,false,true
5363.T,1,standard,東京窯業,3400,ガラス・土石製品,-,false,false,true
5367.T,1,standard,ニッカトー,3400,ガラス・土石製品,-,false,false,true
5368.T,1,standard,日本インシュレーション,3400,ガラス・土石製品,-,false,false,true
5380.T,1,standard,新東,3400,ガラス・土石製品,-,false,false,true
5381.T,1,standard,マイポックス,3400,ガラス・土石製品,-,false,false,true
5388.T,1,standard,クニミネ工業,3400,ガラス・土石製品,-,false,false,true
5391.T,1,standard,エーアンドエーマテリアル,3400,ガラス・土石製品,-,false,false,true
5446.T,1,standard,北越メタル,3450,鉄鋼,-,false,false,true
5449.T,1,standard,大阪製鐵,3450,鉄鋼,TOPIX Small 2,false,false,true
5458.T,1,standard,高砂鐵工,3450,鉄鋼,-,false,false,true
5464.T,1,standard,モリ工業,3450,鉄鋼,TOPIX Small 2,false,false,true
5484.T,1,standard,東北特殊鋼,3450,鉄鋼,-,false,false,true
548A.T,1,standard,システムエグゼ,5250,情報・通信業,-,false,false,true
5491.T,1,standard,日本金属,3450,鉄鋼,-,false,false,true
549A.T,1,standard,ヒトトヒトホールディングス,9050,サービス業,-,false,false,true
550A.T,1,standard,ソフトテックス,5250,情報・通信業,-,false,false,true
5533.T,1,standard,エリッツホールディングス,8050,不動産業,-,false,false,true
5542.T,1,standard,新報国マテリアル,3450,鉄鋼,-,false,false,true
5571.T,1,standard,エキサイトホールディングス,5250,情報・通信業,-,false,false,true
5576.T,1,standard,オービーシステム,5250,情報・通信業,-,false,false,true
5589.T,1,standard,オートサーバー,5250,情報・通信業,-,false,false,true
559A.T,1,standard,梅乃宿酒造,3050,食料品,-,false,false,true
5603.T,1,standard,虹技,3450,鉄鋼,-,false,false,true
5609.T,1,standard,日本鋳造,3450,鉄鋼,-,false,false,true
5612.T,1,standard,日本鋳鉄管,3450,鉄鋼,-,false,false,true
5644.T,1,standard,メタルアート,3450,鉄鋼,-,false,false,true
5658.T,1,standard,日亜鋼業,3450,鉄鋼,-,false,false,true
5660.T,1,standard,神鋼鋼線工業,3450,鉄鋼,-,false,false,true
5695.T,1,standard,パウダーテック,3450,鉄鋼,-,false,false,true
5697.T,1,standard,サンユウ,3450,鉄鋼,-,false,false,true
5698.T,1,standard,エンビプロ・ホールディングス,3450,鉄鋼,TOPIX Small 2,false,false,true
5699.T,1,standard,イボキン,3450,鉄鋼,-,false,false,true
5721.T,1,standard,エスクリプトエナジー,3500,非鉄金属,-,false,false,true
5724.T,1,standard,アサカ理研,3500,非鉄金属,-,false,false,true
5729.T,1,standard,日本精鉱,3500,非鉄金属,-,false,false,true
5742.T,1,standard,エヌアイシ・オートテック,3500,非鉄金属,-,false,false,true
5753.T,1,standard,日本伸銅,3500,非鉄金属,-,false,false,true
5816.T,1,standard,オーナンバ,3500,非鉄金属,-,false,false,true
5817.T,1,standard,ＪＭＡＣＳ,3500,非鉄金属,-,false,false,true
5819.T,1,standard,カナレ電気,3500,非鉄金属,-,false,false,true
5820.T,1,standard,三ッ星,3500,非鉄金属,-,false,false,true
5843.T,1,standard,ニッポンインシュア,7200,その他金融業,-,false,false,true
5845.T,1,standard,全保連,7200,その他金融業,-,false,false,true
5856.T,1,standard,エルアイイーエイチ,6100,小売業,-,false,false,true
5868.T,1,standard,ロココ,9050,サービス業,-,false,false,true
5869.T,1,standard,早稲田学習研究会,9050,サービス業,-,false,false,true
5871.T,1,standard,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,9050,サービス業,-,false,false,true
5885.T,1,standard,ジーデップ・アドバンス,6050,卸売業,-,false,false,true
5891.T,1,standard,魁力屋,6100,小売業,-,false,false,true
5900.T,1,standard,ダイケン,3550,金属製品,-,false,false,true
5903.T,1,standard,シンポ,3550,金属製品,-,false,false,true
5905.T,1,standard,日本製罐,3550,金属製品,-,false,false,true
5906.T,1,standard,エムケー精工,3550,金属製品,-,false,false,true
5909.T,1,standard,コロナ,3550,金属製品,TOPIX Small 2,false,false,true
5915.T,1,standard,駒井ハルテック,3550,金属製品,-,false,false,true
5918.T,1,standard,瀧上工業,3550,金属製品,-,false,false,true
5921.T,1,standard,川岸工業,3550,金属製品,-,false,false,true
5922.T,1,standard,那須電機鉄工,3550,金属製品,-,false,false,true
5923.T,1,standard,高田機工,3550,金属製品,-,false,false,true
5928.T,1,standard,アルメタックス,3550,金属製品,-,false,false,true
5936.T,1,standard,東洋シヤッター,3550,金属製品,-,false,false,true
5939.T,1,standard,大谷工業,3550,金属製品,-,false,false,true
5940.T,1,standard,不二サッシ,3550,金属製品,-,false,false,true
5941.T,1,standard,中西製作所,3550,金属製品,-,false,false,true
5942.T,1,standard,日本フイルコン,3550,金属製品,-,false,false,true
5945.T,1,standard,天龍製鋸,3550,金属製品,-,false,false,true
5950.T,1,standard,日本パワーファスニング,3550,金属製品,-,false,false,true
5951.T,1,standard,ダイニチ工業,3550,金属製品,-,false,false,true
5952.T,1,standard,アマテイ,3550,金属製品,-,false,false,true
5955.T,1,standard,ワイズホールディングス,3550,金属製品,-,false,false,true
5956.T,1,standard,トーソー,3550,金属製品,-,false,false,true
5958.T,1,standard,三洋工業,3550,金属製品,-,false,false,true
5962.T,1,standard,浅香工業,3800,その他製品,-,false,false,true
5965.T,1,standard,フジマック,3550,金属製品,-,false,false,true
5966.T,1,standard,京都機械工具,3550,金属製品,-,false,false,true
5967.T,1,standard,ＴＯＮＥ,3550,金属製品,-,false,false,true
5969.T,1,standard,ロブテックス,3550,金属製品,-,false,false,true
5971.T,1,standard,共和工業所,3550,金属製品,-,false,false,true
5973.T,1,standard,トーアミ,3550,金属製品,-,false,false,true
5974.T,1,standard,中国工業,3550,金属製品,-,false,false,true
5982.T,1,standard,マルゼン,3550,金属製品,-,false,false,true
5983.T,1,standard,イワブチ,3550,金属製品,-,false,false,true
5984.T,1,standard,兼房,3550,金属製品,-,false,false,true
5985.T,1,standard,サンコール,3550,金属製品,TOPIX Small 2,false,false,true
5986.T,1,standard,モリテック　スチール,3550,金属製品,-,false,false,true
5987.T,1,standard,オーネックス,3550,金属製品,-,false,false,true
5990.T,1,standard,スーパーツール,3550,金属製品,-,false,false,true
5992.T,1,standard,中央発條,3550,金属製品,TOPIX Small 2,false,false,true
5994.T,1,standard,ファインシンター,3550,金属製品,-,false,false,true
5997.T,1,standard,協立エアテック,3550,金属製品,-,false,false,true
5998.T,1,standard,アドバネクス,3550,金属製品,-,false,false,true
6016.T,1,standard,ジャパンエンジンコーポレーション,3700,輸送用機器,-,false,false,true
6018.T,1,standard,阪神内燃機工業,3700,輸送用機器,-,false,false,true
6022.T,1,standard,赤阪鐵工所,3600,機械,-,false,false,true
6023.T,1,standard,ダイハツインフィニアース,3700,輸送用機器,-,false,false,true
6029.T,1,standard,アトラグループ,9050,サービス業,-,false,false,true
6035.T,1,standard,アイ・アールジャパンホールディングス,9050,サービス業,TOPIX Small 2,false,false,true
6037.T,1,standard,楽待,9050,サービス業,-,false,false,true
6042.T,1,standard,ニッキ,3700,輸送用機器,-,false,false,true
6044.T,1,standard,三機サービス,9050,サービス業,-,false,false,true
6046.T,1,standard,リンクバル,9050,サービス業,-,false,false,true
6054.T,1,standard,リブセンス,9050,サービス業,-,false,false,true
6059.T,1,standard,ウチヤマホールディングス,9050,サービス業,-,false,false,true
6061.T,1,standard,ユニバーサル園芸社,9050,サービス業,-,false,false,true
6063.T,1,standard,日本エマージェンシーアシスタンス,9050,サービス業,-,false,false,true
6072.T,1,standard,地盤ネットホールディングス,9050,サービス業,-,false,false,true
6074.T,1,standard,ジェイエスエス,9050,サービス業,-,false,false,true
6082.T,1,standard,ライドオンエクスプレスホールディングス,9050,サービス業,TOPIX Small 2,false,false,true
6083.T,1,standard,ＥＲＩホールディングス,9050,サービス業,-,false,false,true
6087.T,1,standard,アビスト,9050,サービス業,-,false,false,true
6090.T,1,standard,ヒューマン・メタボローム・テクノロジーズ,9050,サービス業,-,false,false,true
6091.T,1,standard,ウエスコホールディングス,9050,サービス業,-,false,false,true
6092.T,1,standard,エンバイオ・ホールディングス,9050,サービス業,-,false,false,true
6093.T,1,standard,エスクロー・エージェント・ジャパン,9050,サービス業,-,false,false,true
6096.T,1,standard,レアジョブ,9050,サービス業,-,false,false,true
6125.T,1,standard,岡本工作機械製作所,3600,機械,-,false,false,true
6137.T,1,standard,小池酸素工業,3600,機械,-,false,false,true
6138.T,1,standard,ダイジェット工業,3600,機械,-,false,false,true
6144.T,1,standard,西部電機,3600,機械,-,false,false,true
6145.T,1,standard,ＮＩＴＴＯＫＵ,3600,機械,-,false,false,true
6147.T,1,standard,ヤマザキ,3600,機械,-,false,false,true
6149.T,1,standard,小田原エンジニアリング,3600,機械,-,false,false,true
6150.T,1,standard,タケダ機械,3600,機械,-,false,false,true
6155.T,1,standard,高松機械工業,3600,機械,-,false,false,true
6156.T,1,standard,エーワン精密,3600,機械,-,false,false,true
6157.T,1,standard,日進工具,3600,機械,TOPIX Small 2,false,false,true
6158.T,1,standard,和井田製作所,3600,機械,-,false,false,true
6159.T,1,standard,ミクロン精密,3600,機械,-,false,false,true
6161.T,1,standard,エスティック,3600,機械,-,false,false,true
6165.T,1,standard,パンチ工業,3600,機械,-,false,false,true
6171.T,1,standard,土木管理総合試験所,9050,サービス業,-,false,false,true
6176.T,1,standard,ブランジスタ,9050,サービス業,-,false,false,true
6185.T,1,standard,ＳＭＮ,9050,サービス業,-,false,false,true
6186.T,1,standard,一蔵,9050,サービス業,-,false,false,true
6189.T,1,standard,グローバルキッズＣＯＭＰＡＮＹ,9050,サービス業,-,false,false,true
6199.T,1,standard,セラク,5250,情報・通信業,TOPIX Small 2,false,false,true
6203.T,1,standard,豊和工業,3600,機械,-,false,false,true
6208.T,1,standard,石川製作所,3600,機械,-,false,false,true
6217.T,1,standard,津田駒工業,3600,機械,-,false,false,true
6218.T,1,standard,エンシュウ,3600,機械,-,false,false,true
6223.T,1,standard,西部技研,3600,機械,-,false,false,true
6226.T,1,standard,守谷輸送機工業,3600,機械,-,false,false,true
6227.T,1,standard,ＡＩメカテック,3600,機械,-,false,false,true
6228.T,1,standard,ジェイ・イー・ティ,3600,機械,-,false,false,true
6229.T,1,standard,オーケーエム,3600,機械,-,false,false,true
6230.T,1,standard,ＳＡＮＥＩ,3600,機械,-,false,false,true
6231.T,1,standard,木村工機,3600,機械,-,false,false,true
6233.T,1,standard,ＫＬＡＳＳ,3600,機械,-,false,false,true
6239.T,1,standard,ナガオカ,3600,機械,-,false,false,true
6245.T,1,standard,ヒラノテクシード,3600,機械,-,false,false,true
6246.T,1,standard,テクノスマート,3600,機械,-,false,false,true
6248.T,1,standard,横田製作所,3600,機械,-,false,false,true
6249.T,1,standard,ゲームカードホールディングス,3600,機械,-,false,false,true
6257.T,1,standard,藤商事,3600,機械,-,false,false,true
6262.T,1,standard,ＰＥＧＡＳＵＳ,3600,機械,TOPIX Small 2,false,false,true
6265.T,1,standard,コンバム,3600,機械,-,false,false,true
6267.T,1,standard,ゼネラルパッカー,3600,機械,-,false,false,true
6276.T,1,standard,シリウスビジョン,3650,電気機器,-,false,false,true
6286.T,1,standard,靜甲,3600,機械,-,false,false,true
6291.T,1,standard,日本エアーテック,3600,機械,TOPIX Small 2,false,false,true
6292.T,1,standard,カワタ,3600,機械,-,false,false,true
6307.T,1,standard,サンセイ,3600,機械,-,false,false,true
6316.T,1,standard,丸山製作所,3600,機械,-,false,false,true
6317.T,1,standard,北川鉄工所,3600,機械,TOPIX Small 2,false,false,true
6322.T,1,standard,タクミナ,3600,機械,-,false,false,true
6325.T,1,standard,タカキタ,3600,機械,-,false,false,true
6327.T,1,standard,北川精機,3600,機械,-,false,false,true
6334.T,1,standard,明治機械,3600,機械,-,false,false,true
6335.T,1,standard,東京機械製作所,3600,機械,-,false,false,true
6336.T,1,standard,石井表記,3600,機械,-,false,false,true
6337.T,1,standard,テセック,3600,機械,-,false,false,true
6338.T,1,standard,タカトリ,3600,機械,-,false,false,true
6342.T,1,standard,太平製作所,3600,機械,-,false,false,true
6343.T,1,standard,フリージア・マクロス,3600,機械,-,false,false,true
6346.T,1,standard,キクカワエンタープライズ,3600,機械,-,false,false,true
